"Brand","Retailer ID","Invoice Date","Region","State","City","Units Sold","Operating Profit","Operating Margin","Sales Method","Product Name","Product ID"
"NIKE","1185732","2021-02-07 00:00:00","Southeast","Georgia","Atlanta","218","3910","0","Online","Nike Air VaporMax 360","CK2719-400"
"NIKE","1185732","2021-02-07 00:00:00","Southeast","Georgia","Atlanta","217","2328","0","Online","Air Jordan 1 Mid","554724-050"
"NIKE","1185732","2021-02-07 00:00:00","Southeast","South Carolina","Charleston","169","2509","0","Online","Nike Phantom Vision 2 Academy Dynamic Fit MG","CD4156-606"
"NIKE","1185732","2021-02-07 00:00:00","Southeast","South Carolina","Charleston","189","4352","0","Online","Nike Air Max FF 720","AO3189-600"
"NIKE","1185732","2021-02-07 00:00:00","Southeast","South Carolina","Charleston","216","4773","0","Online","Jordan Proto-Max 720","BQ6623-070"
"NIKE","1185732","2021-03-05 00:00:00","Southeast","South Carolina","Charleston","265","5072","0","Online","Nike Joyride Run Flyknit","AQ2731-500"
"NIKE","1185732","2021-03-05 00:00:00","Southeast","South Carolina","Charleston","210","3292","0","Online","Nike Odyssey React Flyknit 2","AH1016-602"
"NIKE","1185732","2021-03-05 00:00:00","Southeast","South Carolina","Charleston","181","1650","0","Online","Nike Joyride Optik","AJ6844-007"
"NIKE","1185732","2021-03-05 00:00:00","Southeast","South Carolina","Charleston","144","1632","0","Online","Nike React Element 55 SE","CN3591-002"
"NIKE","1185732","2021-03-05 00:00:00","Southeast","South Carolina","Charleston","181","3562","0","Online","Nike Air Max Dia LX","CI1214-004"
"NIKE","1185732","2021-03-05 00:00:00","Southeast","South Carolina","Charleston","189","3810","0","Online","Nike Metcon 5","AQ1189-009"
"NIKE","1185732","2021-04-06 00:00:00","Southeast","South Carolina","Charleston","283","5323","0","Online","Nike Benassi","343880-090"
"NIKE","1185732","2021-04-06 00:00:00","Southeast","South Carolina","Charleston","182","2846","0","Online","Nike Zoom KD12 'YouTube'","CQ7731-900"
"NIKE","1185732","2021-04-06 00:00:00","Southeast","South Carolina","Charleston","182","1659","0","Online","Nike Air Force 1 React","CD4366-002"
"NIKE","1185732","2021-04-06 00:00:00","Southeast","South Carolina","Charleston","180","2089","0","Online","Nike Air Max 90","CI5646-200"
"NIKE","1185732","2021-04-06 00:00:00","Southeast","South Carolina","Charleston","188","4418","0","Online","Nike Air Zoom Pegasus 36","CD4573-001"
"NIKE","1185732","2021-04-06 00:00:00","Southeast","South Carolina","Charleston","209","5135","0","Online","Nike Air Max 98 NRG","BQ5613-001"
"NIKE","1185732","2021-05-05 00:00:00","Southeast","South Carolina","Charleston","282","7444","0","Online","Nike Zoom Fly 3","AT8241-002"
"NIKE","1185732","2021-05-05 00:00:00","Southeast","South Carolina","Charleston","188","3807","0","Online","Kyrie 6 EP","BQ4631-100"
"NIKE","1185732","2021-05-05 00:00:00","Southeast","South Carolina","Charleston","210","3185","0","Online","Nike Air Force 1 Shadow","CI0919-100"
"NIKE","1185732","2021-05-05 00:00:00","Southeast","South Carolina","Charleston","182","3286","0","Online","Nike Air Max Tailwind IV","AQ2567-002"
"NIKE","1185732","2021-05-05 00:00:00","Southeast","South Carolina","Charleston","196","5194","0","Online","Nike Potential 3","844127-108"
"NIKE","1185732","2021-05-05 00:00:00","Southeast","South Carolina","Charleston","200","7080","0","Online","Nike Mercurial Vapor 13 Academy IC","AT7993-414"
"NIKE","1185732","2021-06-07 00:00:00","Southeast","South Carolina","Charleston","273","7796","0","Online","Nike x Olivia Kim Air Max 98","CK3309-001"
"NIKE","1185732","2021-06-07 00:00:00","Southeast","South Carolina","Charleston","200","4410","0","Online","NikeCourt Royale","749747-010"
"NIKE","1185732","2021-06-07 00:00:00","Southeast","South Carolina","Charleston","209","3536","0","Online","Nike Air Huarache","634835-108"
"NIKE","1185732","2021-06-07 00:00:00","Southeast","South Carolina","Charleston","218","4610","0","Online","KD Trey 5 VII EP","AT1198-401"
"NIKE","1185732","2021-06-07 00:00:00","Southeast","South Carolina","Charleston","195","5440","0","Online","Nike Phantom Venom Academy FG","AO0566-606"
"NIKE","1185732","2021-06-07 00:00:00","Southeast","South Carolina","Charleston","250","10400","0","Online","Nike Mercurial Vapor XII Club MG","AH7378-801"
"NIKE","1185732","2021-07-05 00:00:00","Southeast","South Carolina","Charleston","311","11559","0","Online","Nike Phantom Vision 2 Elite Dynamic Fit FG","CD4161-606"
"NIKE","1185732","2021-07-05 00:00:00","Southeast","South Carolina","Charleston","270","7673","0","Online","Nike Air Force 1 Mid '07","366731-100"
"NIKE","1185732","2021-07-05 00:00:00","Southeast","South Carolina","Charleston","248","4553","0","Online","Nike Metcon 5 AMP","CD3398-063"
"NIKE","1185732","2021-07-05 00:00:00","Southeast","South Carolina","Charleston","202","4411","0","Online","Nike Air Max 270 React","CT5064-001"
"NIKE","1185732","2021-07-05 00:00:00","Southeast","South Carolina","Charleston","240","6912","0","Online","Nike Air Force 1 '07 Premium","BQ4424-700"
"NIKE","1185732","2021-07-05 00:00:00","Southeast","South Carolina","Charleston","244","10467","0","Online","Air Jordan 12 Retro","130690-017"
"NIKE","1185732","2021-08-06 00:00:00","Southeast","South Carolina","Charleston","326","11520","0","Online","Nike Air Max 98 LX","AV4417-002"
"NIKE","1185732","2021-08-06 00:00:00","Southeast","South Carolina","Charleston","243","6429","0","Online","Nike Mercurial Superfly 7 Club MG","AT7949-606"
"NIKE","1185732","2021-08-06 00:00:00","Southeast","South Carolina","Charleston","231","4620","0","Online","Nike Phantom Venom Academy TF","AO0571-606"
"NIKE","1185732","2021-08-06 00:00:00","Southeast","South Carolina","Charleston","233","4203","0","Online","Nike Mercurial Superfly 7 Academy MDS MG","BQ5427-401"
"NIKE","1185732","2021-08-06 00:00:00","Southeast","South Carolina","Charleston","225","5278","0","Online","Nike SB Dunk High Pro","BQ6826-003"
"NIKE","1185732","2021-08-06 00:00:00","Southeast","South Carolina","Charleston","278","9835","0","Online","Nike Phantom Vision Academy Dynamic Fit MG","AO3258-080"
"NIKE","1185732","2021-09-05 00:00:00","Southeast","South Carolina","Charleston","287","8489","0","Online","Nike Air Max 270 React","AT6174-004"
"NIKE","1185732","2021-09-05 00:00:00","Southeast","South Carolina","Charleston","223","5137","0","Online","Nike Tiempo Legend 8 Elite FG","AT5293-004"
"NIKE","1185732","2021-09-05 00:00:00","Southeast","South Carolina","Charleston","196","2904","0","Online","Nike SB Zoom Stefan Janoski Canvas RM","AR7718-001"
"NIKE","1185732","2021-09-05 00:00:00","Southeast","South Carolina","Charleston","210","3276","0","Online","Nike Flex Contact 3","AQ7488-004"
"NIKE","1185732","2021-09-05 00:00:00","Southeast","South Carolina","Charleston","175","3864","0","Online","Jordan 'Why Not?' Zer0.2 SE PF","AV4126-002"
"NIKE","1185732","2021-09-05 00:00:00","Southeast","South Carolina","Charleston","232","7238","0","Online","Nike Shox TL Nova SP","CK2085-002"
"NIKE","1185732","2021-10-07 00:00:00","Southeast","South Carolina","Charleston","244","7320","0","Online","Nike Air Max 90","CU0675-300"
"NIKE","1185732","2021-10-07 00:00:00","Southeast","South Carolina","Charleston","208","4368","0","Online","Nike Benassi JDI Floral","618919-031"
"NIKE","1185732","2021-10-07 00:00:00","Southeast","South Carolina","Charleston","176","2814","0","Online","Nike Phantom Vision 2 Club Dynamic Fit MG","CD4159-606"
"NIKE","1185732","2021-10-07 00:00:00","Southeast","South Carolina","Charleston","176","2886","0","Online","Nike Potential 3","844127-108"
"NIKE","1185732","2021-10-07 00:00:00","Southeast","South Carolina","Charleston","189","4717","0","Online","Nike Epic React Flyknit 2","BQ8927-102"
"NIKE","1185732","2021-10-07 00:00:00","Southeast","South Carolina","Charleston","225","8190","0","Online","Nike Phantom Vision Club Dynamic Fit FG","AJ6959-717"
"NIKE","1185732","2021-11-06 00:00:00","Southeast","South Carolina","Charleston","278","7923","0","Online","Nike Air Max 97","921826-016"
"NIKE","1185732","2021-11-06 00:00:00","Southeast","South Carolina","Charleston","188","3722","0","Online","Nike x Olivia Kim Air Force 1 '07","CK3314-400"
"NIKE","1185732","2021-11-06 00:00:00","Southeast","South Carolina","Charleston","202","3040","0","Online","Nike TiempoX Lunar Legend VII Pro TF","AH7249-118"
"NIKE","1185732","2021-11-06 00:00:00","Southeast","South Carolina","Charleston","225","5008","0","Online","Nike M2K Tekno","BQ3378-002"
"NIKE","1185732","2021-11-06 00:00:00","Southeast","South Carolina","Charleston","196","6079","0","Online","Nike React City","BV7754-001"
"NIKE","1185732","2021-11-06 00:00:00","Southeast","South Carolina","Charleston","206","9603","0","Online","Nike Epic Phantom React Flyknit","BV0415-300"
"NIKE","1185732","2021-12-05 00:00:00","Southeast","South Carolina","Charleston","290","11658","0","Online","Nike SB Adversary Premium","CT3632-001"
"NIKE","1185732","2021-12-05 00:00:00","Southeast","South Carolina","Charleston","219","5715","0","Online","Air Jordan 11 Low","AR5149-005"
"NIKE","1185732","2021-12-05 00:00:00","Southeast","South Carolina","Charleston","215","4214","0","Online","Nike SB Air Zoom Bruin Edge","CD5036-100"
"NIKE","1185732","2021-12-05 00:00:00","Southeast","South Carolina","Charleston","194","5150","0","Online","Nike Daybreak","CQ7619-700"
"NIKE","1185732","2021-12-05 00:00:00","Southeast","South Carolina","Charleston","225","6682","0","Online","Nike Mercurial Superfly 7 Elite FG","AQ4174-049"
"NIKE","1185732","2021-12-05 00:00:00","Southeast","South Carolina","Charleston","228","9302","0","Online","Nike Air Max 90 Essential","AJ1285-101"
"NIKE","1185732","2021-01-06 00:00:00","Southeast","South Carolina","Charleston","231","3811","0","Online","Nike Air Zoom Pegasus 36 Premium Rise","AV6259-500"
"NIKE","1185732","2021-01-06 00:00:00","Southeast","South Carolina","Charleston","181","3077","0","Online","Nike Tiempo Legend 8 Academy MG","AT5292-004"
"NIKE","1185732","2021-01-06 00:00:00","Southeast","South Carolina","Charleston","189","2449","0","Online","Nike Tanjun","812654-011"
"NIKE","1185732","2021-01-06 00:00:00","Southeast","South Carolina","Charleston","173","2759","0","Online","Nike Air Max Triax 96 SP","CT5543-300"
"NIKE","1185732","2021-01-06 00:00:00","Southeast","South Carolina","Charleston","156","3013","0","Online","Nike SB Charge Slip Premium","CT3110-400"
"NIKE","1185732","2021-01-06 00:00:00","Southeast","South Carolina","Charleston","196","4264","0","Online","Nike Air Max 2090","CU9174-600"
"NIKE","1185732","2021-02-04 00:00:00","Southeast","South Carolina","Charleston","263","4471","0","Online","LeBron 16 Low","CI2668-004"
"NIKE","1185732","2021-02-04 00:00:00","Southeast","South Carolina","Charleston","188","3068","0","Online","Nike Zoom Rival Fly 2","CJ0509-001"
"NIKE","1185732","2021-02-04 00:00:00","Southeast","South Carolina","Charleston","169","2137","0","Online","Nike x Olivia Kim Air Mowabb","CK3312-001"
"NIKE","1185732","2021-02-04 00:00:00","Southeast","North Carolina","Charlotte","142","2059","0","Online","Nike Offcourt SE","CT0624-100"
"NIKE","1185732","2021-02-04 00:00:00","Southeast","North Carolina","Charlotte","180","3960","0","Online","Nike Zoom Pegasus Turbo Shield","CJ9712-001"
"NIKE","1185732","2021-02-04 00:00:00","Southeast","North Carolina","Charlotte","203","3532","0","Online","Nike Air Max 97","CT1549-001"
"NIKE","1185732","2021-03-02 00:00:00","Southeast","North Carolina","Charlotte","276","4173","0","Online","Nike Air Max 720 SE","CD0683-600"
"NIKE","1185732","2021-03-02 00:00:00","Southeast","North Carolina","Charlotte","150","1957","0","Online","Nike Revolution 5 FlyEase","BQ3212-600"
"NIKE","1185732","2021-03-02 00:00:00","Southeast","North Carolina","Charlotte","181","1788","0","Online","Nike Classic Cortez","807471-101"
"NIKE","1185732","2021-03-02 00:00:00","Southeast","North Carolina","Charlotte","124","1674","0","Online","Nike Precision 4","CK1069-001"
"NIKE","1185732","2021-03-02 00:00:00","Southeast","North Carolina","Charlotte","158","2630","0","Online","Nike Air Max 200","AT6175-100"
"NIKE","1185732","2021-03-02 00:00:00","Southeast","North Carolina","Charlotte","169","2829","0","Online","Nike Air Max 270","AH6789-023"
"NIKE","1185732","2021-04-03 00:00:00","Southeast","North Carolina","Charlotte","263","3834","0","Online","Nike Mercurial Vapor 13 Academy TF","AT7996-414"
"NIKE","1185732","2021-04-03 00:00:00","Southeast","North Carolina","Charlotte","155","2039","0","Online","Nike SFB Gen 2 20cm (approx.)","922474-001"
"NIKE","1185732","2021-04-03 00:00:00","Southeast","North Carolina","Charlotte","144","1584","0","Online","Nike Air Max Dia","CI3898-200"
"NIKE","1185732","2021-04-03 00:00:00","Southeast","North Carolina","Charlotte","140","1814","0","Online","Nike SB Alleyoop","CJ0882-001"
"NIKE","1185732","2021-04-03 00:00:00","Southeast","North Carolina","Charlotte","131","2751","0","Online","Nike Zoom Rise","BQ5467-101"
"NIKE","1185732","2021-04-03 00:00:00","Southeast","North Carolina","Charlotte","189","3689","0","Online","Nike Phantom Vision Academy Dynamic Fit IC","AO3267-080"
"NIKE","1185732","2021-05-02 00:00:00","Southeast","North Carolina","Charlotte","246","5547","0","Online","Air Jordan 1 Low","553558-125"
"NIKE","1185732","2021-05-02 00:00:00","Southeast","North Carolina","Charlotte","182","3516","0","Online","Nike Air Max Bella TR 2","AQ7492-010"
"NIKE","1185732","2021-05-02 00:00:00","Southeast","North Carolina","Charlotte","169","3314","0","Online","Nike Air Zoom Terra Kiger 6","CJ0220-400"
"NIKE","1185732","2021-05-02 00:00:00","Southeast","North Carolina","Charlotte","150","3078","0","Online","Jordan Proto-React Z","CI3794-600"
"NIKE","1185732","2021-05-02 00:00:00","Southeast","North Carolina","Charlotte","150","3381","0","Online","Nike Air Force 1 SP","CQ6566-700"
"NIKE","1185732","2021-05-02 00:00:00","Southeast","North Carolina","Charlotte","203","6418","0","Online","Nike Zoom Pegasus Turbo","AJ4115-060"
"NIKE","1185732","2021-06-04 00:00:00","Southeast","North Carolina","Charlotte","238","6021","0","Online","Nike Free RN 5.0","AQ1316-500"
"NIKE","1185732","2021-06-04 00:00:00","Southeast","North Carolina","Charlotte","182","3592","0","Online","Air Jordan OG","133000-106"
"NIKE","1185732","2021-06-04 00:00:00","Southeast","North Carolina","Charlotte","169","4289","0","Online","Nike Air Zoom Pegasus 36","BV5740-101"
"NIKE","1185732","2021-06-04 00:00:00","Southeast","North Carolina","Charlotte","169","4223","0","Online","Nike Air Max Tailwind IV SE","CJ9681-001"
"NIKE","1185732","2021-06-04 00:00:00","Southeast","North Carolina","Charlotte","163","4872","0","Online","Nike Air VaporMax 2019 Premium","AT6817-300"
"NIKE","1185732","2021-06-04 00:00:00","Southeast","North Carolina","Charlotte","231","9286","0","Online","NikeCourt Air Zoom Vapor Cage 4","CD0431-107"
"NIKE","1185732","2021-07-02 00:00:00","Southeast","North Carolina","Charlotte","294","8820","0","Online","Air Jordan 1 Nova XX","AV4052-116"
"NIKE","1185732","2021-07-02 00:00:00","Southeast","North Carolina","Charlotte","224","6496","0","Online","Nike Air Max Tailwind IV","CK4122-100"
"NIKE","1185732","2021-07-02 00:00:00","Southeast","North Carolina","Charlotte","196","5713","0","Online","Nike Flex RN 2019","AQ7483-001"
"NIKE","1185732","2021-07-02 00:00:00","Southeast","North Carolina","Charlotte","203","5383","0","Online","Nike Mercurial Superfly 7 Club TF","AT7980-606"
"NIKE","1185732","2021-07-02 00:00:00","Southeast","North Carolina","Charlotte","182","5261","0","Online","Nike Free X Metcon 2","CD8526-446"
"NIKE","1185732","2021-07-02 00:00:00","Southeast","North Carolina","Charlotte","263","10604","0","Online","Nike Mercurial Vapor 13 Academy MDS MG","CJ1292-703"
"NIKE","1185732","2021-08-03 00:00:00","Southeast","North Carolina","Charlotte","308","9957","0","Online","Nike Air Max Impact","CI1396-004"
"NIKE","1185732","2021-08-03 00:00:00","Southeast","North Carolina","Charlotte","200","5220","0","Online","Nike Classic Cortez","807471-103"
"NIKE","1185732","2021-08-03 00:00:00","Southeast","North Carolina","Charlotte","210","6010","0","Online","Nike Air Max 90 Premium","CJ1794-600"
"NIKE","1185732","2021-08-03 00:00:00","Southeast","North Carolina","Charlotte","182","4244","0","Online","Nike Renew Run","CK6360-001"
"NIKE","1185732","2021-08-03 00:00:00","Southeast","North Carolina","Charlotte","176","4477","0","Online","Nike Air Max 270 Special Edition","CQ6549-001"
"NIKE","1185732","2021-08-03 00:00:00","Southeast","North Carolina","Charlotte","231","7983","0","Online","Nike React Metcon AMP","CN5501-046"
"NIKE","1185732","2021-09-02 00:00:00","Southeast","North Carolina","Charlotte","250","6890","0","Online","Nike Air Force 1 Sage Low","AR5339-002"
"NIKE","1185732","2021-09-02 00:00:00","Southeast","North Carolina","Charlotte","181","4434","0","Online","Nike Air Max Triax 96","CD2053-105"
"NIKE","1185732","2021-09-02 00:00:00","Southeast","North Carolina","Charlotte","175","2499","0","Online","Nike Mercurial Vapor 13 Academy MDS TF","CJ1306-401"
"NIKE","1185732","2021-09-02 00:00:00","Southeast","North Carolina","Charlotte","150","2100","0","Online","PG 3 NASA","CI2666-400"
"NIKE","1185732","2021-09-02 00:00:00","Southeast","North Carolina","Charlotte","156","2726","0","Online","Nike Mercurial Vapor 13 Academy MDS IC","CJ1300-401"
"NIKE","1185732","2021-09-02 00:00:00","Southeast","North Carolina","Charlotte","203","5077","0","Online","Nike Tiempo Legend 8 Club MG","AT6107-606"
"NIKE","1185732","2021-10-04 00:00:00","Southeast","North Carolina","Charlotte","245","5556","0","Online","Nike Air Max 90","CI7395-100"
"NIKE","1185732","2021-10-04 00:00:00","Southeast","North Carolina","Charlotte","196","2975","0","Online","Nike Air VaporMax Flyknit 2 LXX","AT5673-700"
"NIKE","1185732","2021-10-04 00:00:00","Southeast","North Carolina","Charlotte","150","2601","0","Online","Nike Mercurial Superfly 7 Elite SE FG","CT1099-093"
"NIKE","1185732","2021-10-04 00:00:00","Southeast","North Carolina","Charlotte","160","2937","0","Online","Nike Free RN 5.0 AW","BV7775-100"
"NIKE","1185732","2021-10-04 00:00:00","Southeast","North Carolina","Charlotte","149","2941","0","Online","Air Jordan 1 Jester XX Low Laced","CI7815-602"
"NIKE","1185732","2021-10-04 00:00:00","Southeast","North Carolina","Charlotte","176","5322","0","Online","Nike Metcon 5 Premium","CJ0818-146"
"NIKE","1185732","2021-11-03 00:00:00","Southeast","North Carolina","Charlotte","215","5203","0","Online","Nike Free RN 5.0","CI1289-100"
"NIKE","1185732","2021-11-03 00:00:00","Southeast","North Carolina","Charlotte","195","2932","0","Online","Nike Zoom Rival Fly","CD7287-003"
"NIKE","1185732","2021-11-03 00:00:00","Southeast","North Carolina","Charlotte","167","3426","0","Online","Nike SB Zoom Stefan Janoski Canvas RM","AR7718-001"
"NIKE","1185732","2021-11-03 00:00:00","Southeast","North Carolina","Charlotte","163","4572","0","Online","Nike Tiempo Legend 8 Academy IC","AT6099-606"
"NIKE","1185732","2021-11-03 00:00:00","Southeast","North Carolina","Charlotte","163","5750","0","Online","Nike SB Bruin High","923112-001"
"NIKE","1185732","2021-11-03 00:00:00","Southeast","North Carolina","Charlotte","210","9676","0","Online","PG 3","AO2607-401"
"NIKE","1185732","2021-12-02 00:00:00","Southeast","North Carolina","Charlotte","244","7964","0","Online","Nike Free TR Ultra","AO3424-001"
"NIKE","1185732","2021-12-02 00:00:00","Southeast","North Carolina","Charlotte","202","4999","0","Online","Nike PhantomVNM Club FG","AO0577-717"
"NIKE","1185732","2021-12-02 00:00:00","Southeast","North Carolina","Charlotte","218","6114","0","Online","Nike MX-720-818","BQ5972-001"
"NIKE","1185732","2021-12-02 00:00:00","Southeast","North Carolina","Charlotte","196","5821","0","Online","Air Jordan 7 Retro","313358-006"
"NIKE","1185732","2021-12-02 00:00:00","Southeast","North Carolina","Charlotte","169","5382","0","Online","Nike SFB Gen 2 20cm (approx.)","922474-001"
"NIKE","1185732","2021-12-02 00:00:00","Southeast","North Carolina","Charlotte","225","10091","0","Online","Nike Mercurial Superfly 7 Elite MDS FG","BQ5469-703"
"NIKE","1185732","2021-01-13 00:00:00","Southeast","North Carolina","Charlotte","194","3228","0","Online","Nike Epic Phantom React","CI1290-100"
"NIKE","1185732","2021-01-13 00:00:00","Southeast","North Carolina","Charlotte","150","2475","0","Online","Nike Air Max 720 SE","BV6484-002"
"NIKE","1185732","2021-01-13 00:00:00","Southeast","North Carolina","Charlotte","167","2164","0","Online","Nike Air Huarache Ultra","885118-001"
"NIKE","1185732","2021-01-13 00:00:00","Southeast","North Carolina","Charlotte","123","1854","0","Online","Nike Wildhorse 6","BV7099-400"
"NIKE","1185732","2021-01-13 00:00:00","Southeast","North Carolina","Charlotte","128","2816","0","Online","Nike Air Max 270 React SE","BV3387-400"
"NIKE","1185732","2021-01-13 00:00:00","Southeast","North Carolina","Charlotte","173","3598","0","Online","Nike Benassi JDI BETRUE","CD2717-001"
"NIKE","1185732","2021-02-11 00:00:00","Southeast","North Carolina","Charlotte","231","3696","0","Online","Nike Zoom Rise","BQ5467-101"
"NIKE","1185732","2021-02-11 00:00:00","Southeast","North Carolina","Charlotte","143","2359","0","Online","Nike Tiempo Legend 8 Club IC","AT6110-004"
"NIKE","1185732","2021-02-11 00:00:00","Southeast","North Carolina","Charlotte","158","1817","0","Online","Nike Air Max 2017","849560-001"
"NIKE","1185732","2021-02-11 00:00:00","Midwest","Ohio","Columbus","101","1464","0","Online","Nike Flex RN 2018","AA7408-008"
"NIKE","1185732","2021-02-11 00:00:00","Midwest","Ohio","Columbus","122","2300","0","Online","NikeCourt Royale AC","BQ9138-601"
"NIKE","1185732","2021-02-11 00:00:00","Midwest","Ohio","Columbus","143","2529","0","Online","Jordan Air Latitude 720","AV5187-602"
"NIKE","1185732","2021-03-09 00:00:00","Midwest","Ohio","Columbus","231","3243","0","Online","Nike Phantom Vision 2 Club Dynamic Fit TF","CD4173-606"
"NIKE","1185732","2021-03-09 00:00:00","Midwest","Ohio","Columbus","126","1530","0","Online","Nike Air Force 1 '07 SE","AA0287-002"
"NIKE","1185732","2021-03-09 00:00:00","Midwest","Ohio","Columbus","124","1314","0","Online","Nike Zoom Fly 3 Premium","BV7756-001"
"NIKE","1185732","2021-03-09 00:00:00","Midwest","Ohio","Columbus","98","1223","0","Online","Nike SB Alleyoop","CJ0882-001"
"NIKE","1185732","2021-03-09 00:00:00","Midwest","Ohio","Columbus","113","2048","0","Online","Nike Mercurial Vapor 13 Elite SE FG","CD6720-808"
"NIKE","1185732","2021-03-09 00:00:00","Midwest","Ohio","Columbus","128","2186","0","Online","Nike Air VaporMax 2019","AR6632-603"
"NIKE","1185732","2021-04-10 00:00:00","Midwest","Ohio","Columbus","218","3357","0","Online","Nike Air Zoom Structure 22","AA1640-002"
"NIKE","1185732","2021-04-10 00:00:00","Midwest","Ohio","Columbus","111","1522","0","Online","NikeCourt Air Zoom Vapor X","AA8027-109"
"NIKE","1185732","2021-04-10 00:00:00","Midwest","Ohio","Columbus","106","1067","0","Online","LeBron Soldier 13 SFG","AR4225-100"
"NIKE","1185732","2021-04-10 00:00:00","Midwest","Ohio","Columbus","102","1224","0","Online","Air Jordan 13 Retro","414571-030"
"NIKE","1185732","2021-04-10 00:00:00","Midwest","Ohio","Columbus","101","1993","0","Online","Nike React Element 55 Premium","CD6964-002"
"NIKE","1185732","2021-04-10 00:00:00","Midwest","Ohio","Columbus","137","3027","0","Online","Nike Zoom Pegasus Turbo 2","CN7383-300"
"NIKE","1185732","2021-05-09 00:00:00","Midwest","Ohio","Columbus","207","4347","0","Online","Nike Air Max 97","CI7388-600"
"NIKE","1185732","2021-05-09 00:00:00","Midwest","Ohio","Columbus","135","2910","0","Online","Nike Free RN Flyknit 3.0","BV7782-001"
"NIKE","1185732","2021-05-09 00:00:00","Midwest","Ohio","Columbus","143","2844","0","Online","Nike Air Force 1 GORE-TEX ®","CK2630-001"
"NIKE","1185732","2021-05-09 00:00:00","Midwest","Ohio","Columbus","123","2570","0","Online","Nike Air Zoom Pegasus 36","CN6867-001"
"NIKE","1185732","2021-05-09 00:00:00","Midwest","Ohio","Columbus","126","2840","0","Online","Nike Phantom Venom Academy TF","AO0571-606"
"NIKE","1185732","2021-05-09 00:00:00","Midwest","Ohio","Columbus","143","4850","0","Online","Kyrie 4","943806-602"
"NIKE","1185732","2021-06-11 00:00:00","Midwest","Ohio","Columbus","232","6025","0","Online","Nike Metcon 4 XD Patch","BQ7978-001"
"NIKE","1185732","2021-06-11 00:00:00","Midwest","Ohio","Columbus","138","2602","0","Online","NikeCourt Royale SL","844896-002"
"NIKE","1185732","2021-06-11 00:00:00","Midwest","Ohio","Columbus","142","3757","0","Online","Nike React Metcon","BQ6046-010"
"NIKE","1185732","2021-06-11 00:00:00","Midwest","Ohio","Columbus","140","3498","0","Online","Nike Phantom Vision 2 Academy Dynamic Fit TF","CD4172-606"
"NIKE","1185732","2021-06-11 00:00:00","Midwest","Ohio","Columbus","150","4371","0","Online","Nike ZoomX Vista Grind SP","CT5770-300"
"NIKE","1185732","2021-06-11 00:00:00","Midwest","Ohio","Columbus","196","7777","0","Online","Nike Air Max 90","CU3004-176"
"NIKE","1185732","2021-07-09 00:00:00","Midwest","Ohio","Columbus","252","8255","0","Online","Nike Air Max 270 React","CI3899-200"
"NIKE","1185732","2021-07-09 00:00:00","Midwest","Ohio","Columbus","195","5132","0","Online","Nike Zoom Fly SP Fast","BV0389-001"
"NIKE","1185732","2021-07-09 00:00:00","Midwest","Ohio","Columbus","173","4499","0","Online","Nike Drop-Type","CQ0989-002"
"NIKE","1185732","2021-07-09 00:00:00","Midwest","Ohio","Columbus","152","4350","0","Online","Nike Air Max 98 SE","CI7379-400"
"NIKE","1185732","2021-07-09 00:00:00","Midwest","Ohio","Columbus","154","4179","0","Online","Nike Zoom Rival Fly 2","CN6881-300"
"NIKE","1185732","2021-07-09 00:00:00","Midwest","Ohio","Columbus","181","7868","0","Online","Nike MX-720-818","CI3869-500"
"NIKE","1185732","2021-08-10 00:00:00","Midwest","Ohio","Columbus","228","6954","0","Online","Nike Blazer Low LE","AV9370-001"
"NIKE","1185732","2021-08-10 00:00:00","Midwest","Ohio","Columbus","195","5202","0","Online","Nike Zoom Pegasus Turbo 2 Rise","BV1134-001"
"NIKE","1185732","2021-08-10 00:00:00","Midwest","Ohio","Columbus","150","4054","0","Online","Nike Air Max 98","CT1531-001"
"NIKE","1185732","2021-08-10 00:00:00","Midwest","Ohio","Columbus","158","3303","0","Online","Nike Air Max Dia SE","AR7410-603"
"NIKE","1185732","2021-08-10 00:00:00","Midwest","Ohio","Columbus","135","3307","0","Online","Nike Mercurial Superfly 7 Academy MDS TF","BQ5435-401"
"NIKE","1185732","2021-08-10 00:00:00","Midwest","Ohio","Columbus","169","5566","0","Online","Nike Tanjun","812655-011"
"NIKE","1185732","2021-09-09 00:00:00","Midwest","Ohio","Columbus","225","6075","0","Online","Nike Air Max 90","325213-139"
"NIKE","1185732","2021-09-09 00:00:00","Midwest","Ohio","Columbus","173","3821","0","Online","Nike Air Max 720 BETRUE","CJ5472-900"
"NIKE","1185732","2021-09-09 00:00:00","Midwest","Ohio","Columbus","138","1745","0","Online","Nike Odyssey React","AO9820-001"
"NIKE","1185732","2021-09-09 00:00:00","Midwest","Ohio","Columbus","113","1383","0","Online","Nike Legend React","AA1626-602"
"NIKE","1185732","2021-09-09 00:00:00","Midwest","Ohio","Columbus","122","1873","0","Online","Nike Air Zoom Winflo 6","AQ8228-102"
"NIKE","1185732","2021-09-09 00:00:00","Midwest","Ohio","Columbus","138","3165","0","Online","Nike Air Zoom Vomero 14","AH7858-010"
"NIKE","1185732","2021-10-11 00:00:00","Midwest","Ohio","Columbus","210","3931","0","Online","Nike Air VaporMax SE","CI1246-302"
"NIKE","1185732","2021-10-11 00:00:00","Midwest","Ohio","Columbus","138","1880","0","Online","Nike Mercurial Superfly 7 Academy MDS IC","BQ5430-401"
